TIPO;CATEGORIA;TAREA;DESCRIPCIÓN;VARIANTES;OBJETIVO;ESPACIO;TIEMPO TOTAL;MATERIAL;VIDEO DRIVE ID
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASE. RONDO CON TIRO AL  CONO;Se juega un rondo entre 5 jugadores. Otro jugador situado en la mitad procura que sus compañeros no tiren el  pivote con el balón. Este deberá interceptar el balón sin descuidar el pivote. No podrá estar mas cerca de 1 metro del pivote al protegerlo;Empezar con dos toque y pasar a juego a un toque.;PASE;10x10;15;BALONES , CHINOS , PETOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;PASES (PERSECUCIÓN RONDO;Jugadores divididos en 2 grupos (depende jugadores se puede hacer en un  único grupo). Los jugadores se colocan en un círculo.  Todos los jugadores del círculo tienen un balón menos dos. Fuera del círculo hay un perseguidor que intenta tocar a un jugador sin balón Los jugadores del círculo se pasarán el balón continuamente. Si un jugador tiene un balón no puede ser “pillado”.;1 o 2 grupos. 2. 2 perseguidores. 3. Dimensiones círculo.;PASE;20x20;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASES + VELOCIDAD DE  REACCIÓN;Dos equipos (azul y rojo) situados uno enfrente del otro. A la señal, comienzan a darse  pases desde los conos. Al cuarto pase, el jugador azul (una vez dado el pase), sale hacia  una de las zonas de cono (la que quiera), pudiendo amagar. El jugador rojo, intenta  interceptar al jugador azul antes de llegar a la zona de conos. Una vez terminada la ronda completa son los jugadores rojos los que hacen la salida en  velocidad.;;PASE;30x30;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;PASE. PASES EN PAREJAS.;Por parejas a una distancia de 10m. Pasarse el balón entre los dos, alternando de pierna de golpeo;;PASE;30x10;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;PASE. PASES EN PAREJAS 2;Por parejas a una distancia de 10m. Pasarse el balón entre los dos. Jugador uno realiza el pase mientras el jugador 2 acude a  la zona de recepción, dónde devuelve el pase. Jugador 2 sale a la siguiente zona de pase  por detrás de los chinos, mientras jugador uno recibe el pase y lo devuelve a la segunda  zona de pase. Jugador dos devuelve pase a jugador 1.;;PASE;10x40;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASE. PASES EN PAREJAS 3.  METE Y CORRE;Pases entre 2 jugadores. El balón: entre los conos por el centro., laterales  (dcha. e izda.) Control más pase. Cambio de lado cada 2 series.;Distancia (aumentar o disminuir).  Con control previo o a primer toque. Fuerza (menor o mayor).  Cambio de piernas (hábil y no hábil).  Superficie de golpeo (interior, exterior,  empeine);PASE;30x10;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASES EN TRÍOS;Pases entre tres jugadores. Dos jugadores situados en los extremos y uno  en el centro como pivote. Balones en los extremos que realizan pases al  pivote. El pivote devuelve el pase a los extremos y el extremo cambio de  orientación hasta el otro extremo.;Distancia (aumentar o disminuir).  Con control previo o a primer toque.  Cambio de piernas (hábil y no hábil).  Superficie de golpeo (interior, exterior,  empeine);PASE;20x30;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN;PASE DE NÚMEROS;Se juega un cuadrado de 5x5 metros. Cada jugador ocupa un lado del cuadrado.  Jugadores numerados del 1 al 4. El juego comienza con un pase del jugador 1 a cualquier otro jugador (2, 3 o 4). El jugador  que recibe el pase, se lo devuelve y le dice un número del 2 al 4 al cual deberá dirigirse el  siguiente pase. El jugador 1 debe devolver el pase al jugador que le han indicado. Este le  devolverá el pase y le indicará otro número del 2 al 4 al cual deberá dirigirse el siguiente  pase y así sucesivamente.;Pierna hábil y no hábil.  Aumentar el número de jugadores;PASE;5x5;10;BALONES , CHINOS , PETOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;PASE (COMBINACIÓN TRÍOS);Jugadores divididos en tríos. Inicia jugador 1 con balón. Jugador que inicia (1) realiza pase el jugador que está en el cono central (2).  Éste, controla y pasa a jugador de la banda (3), el cual conduce hasta línea  de fondo y realiza un pase hacia el punto de penalti. Jugador del centro (2)  correrá a realizar tiro. Jugadores se cambian posiciones: nº 1 pasa donde nº  2, el nº2 pasa donde nº 3, y nº 3 recoge el balón tirado por su compañero y  vuelve a la fila. Después de varias rondas, cambiar de lado.;1. Alternar piernas, superficies…. 2. Velocidad. 3. 1x portero.;PASE;15x15;15;BALONES , CHINOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;PASE (TRIANGULA Y MUÉVETE);Jugadores divididos en 4. Donde inicia jugada, dos jugadores. Los jugadores se colocan formando un triángulo Realizan una sucesión de controles y pases jugando a 2 toques y con ambas  piernas Los jugadores se desplazan al sitio al que envían el balón Realizar el ejercicio en ambos sentidos.;1. Alternar piernas, superficies…. 2. Velocidad (1 toque).  3. Aumentar  distancias.;PASE;5x5;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASE. CAMBIO DE ORIENTACIÓN;Se divide el terreno de juego en 3 zonas (2 bandas y zona central).  El jugador situado en la zona central realiza una combinación corta con una  de las bandas y efectúa un cambio de orientación en largo al compañero  situado en la otra banda Los jugadores de banda tras realizar la combinación en corto realizan un  sprint hasta la otra zona de campo de su propia banda;1. Alternar piernas de pase. 2. Control y  control orientado.;PASE;30x30;15;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;4 PASES (CON FINALIZACIÓN);Tres equipos: azul, amarillo y rojo, más un apoyo de superioridad. Equipo azul y amarillo  comienzan una posesión en un cuadrado de 10x10 metros, al borde del área (junto con el  apoyo de superioridad).  A los 4 pases se puede atacar portería, sin oposición una vez se sale del cuadrado. El  jugador que recibe el último pase antes de salir del cuadrado finaliza jugada. Si marca gol  el equipo se mantiene jugando contra equipo amarillo (que comienza la posesión). Si no  marca gol, sale y entra equipo amarillo.;Aumentar el número de toques antes de finalizar.  Libre finalización. Finalización con remate fuera del  área. Primero con la mano para aprenderlo mejor.;PASE;25x20;20;BALONES , CHINOS , PETOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASES POR PAREJAS (finalización);Jugadores por pareja.  Cada pareja un balón. La pareja debe realizar pases  entre los conos y finalizar. Deberá finalizar una vez cada  jugador de la pareja.  HACER 2 GRUPOS;1 toque en los pases.  Variedad de finalización.  Alternar piernas.;PASE;20x10;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;PREBENJAMIN , SALA;PASES (entre porterías);Jugadores divididos en 4.  dos balones en esquinas contrarias.  Los jugadores realizan pases entre los conos hacia el compañero, que  controla y sigue realizando pase.;Cambiar dirección. Cambio de piernas (hábil y no hábil). Movimiento de jugadores.;PASE;10x10;15;BALONES , CHINOS;
TÉCNICA COLECTIVA;ALEVIN , BENJAMIN , PREBENJAMIN , SALA;PASES (Pase + control orientado);Jugadores en grupos de 4. Los dos niños del centro con balón cada uno.  Dos niños colocados espalda contra espalda (a medio metro de distancia),  dando la cara cada uno a otro niño del extremo. A la vez, los niños del centro  dan un pase corto a uno de los niños de los extremos y giran, cambiándose  de lugar con el compañero que comparte el centro, para recibir pase enviado  desde el otro extremo y, a su vez, devolverlo.;Distancia (aumentar o disminuir).  Cambio de piernas (hábil y no hábil). Limitar toques.;PASE;20x20;10;BALONES , CHINOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASE (Pase + control orientado);"Por tríos, un niño en el centro de la línea media de dos filas de conos.  Los compañeros de los extremos se colocan en uno de los dos conos que  conforman su puerta. El pivote del centro realiza un pase corto y/o medio  sobre el compañero de un extremo, el cual se lo devuelve; en ese momento,  mientras el pivote se gira mediante un control orientado y efectúa un pase  corto y/o medio al jugador del otro extremo, el jugador se cambia de cono.  Tras el pase, el jugador del medio se mueve al centro de los 2 jugadores.";Distancia (aumentar o disminuir).  Cambio de piernas (hábil y no hábil).;PASE;20x20;15;BALONES , CHINOS;
TÉCNICA COLECTIVA;ALEVIN , BENJAMIN , PREBENJAMIN;PASE (posesión equipos);Jugadores en grupos de 4. Dos campos, en cada uno de ellos un grupo. Uno  de los equipos se halla en posesión del balón. Se inicia el juego cuando un  integrante del equipo contrario entra en el campo rival a robar la pelota.  Cuando consigue hacerse con el balón, devuelve la posesión a su equipo en  la otra mitad del campo.;-Para cambiar, obligatorio el que roba debe  pasar el balón a su equipo.  - el que roba manos a la espalda. - dos jugadores entran a robar.;PASE;30x30;15;BALONES , CHINOS , PETOS;
TÉCNICA COLECTIVA;BENJAMIN , PREBENJAMIN , SALA;PASE (precisión y oposición);Jugadores en tríos, con un  balón por grupo. Un jugador debe efectuar pases precisos a través de una de las dos  porterías formadas por los conos. El objetivo es hacer llegar esos pases a un  compañero que está , en movimiento, detrás del defensor (sólo podrá  desplazarse horizontalmente entre las porterías);Distancia (aumentar o disminuir).  Más porterías y más defensas y atacantes.;PASE;10x8;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;BENJAMIN , PREBENJAMIN , SALA;REGATE (hacia la derecha/izquierda);Jugadores divididos en dos equipos. Todos los jugadores con balón.  Inicio (a la vez las dos filas) conduciendo el balón hacia el cono izquierdo  (amarillo) para después, junto con un cambio de ritmo, desplazar el balón en  ángulo recto con un solo toque hacia el cono de la derecha (rojo). Luego  continúa conduciendo hacia el siguiente cono (amarillo) para repetir la  operación, para finalizar conduciendo hacia la fila contraria.;Añadir defensa pasivo en la segunda portería para regatearlo.;REGATE;20x20;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;REGATE  (en cuadrado 5 mts);Jugadores divididos en dos equipos. Un grupo con balón. El atacante conduce el balón desde una esquina del cuadrado hacia el  centro mientras que el defensa, saliendo de la esquina diametralmente  opuesta, se aproxima para impedirle cruzar con el balón controlado una de  las dos líneas de portería opuestas. Regate hacia la izda. o dcha. (toma de decisiones).;Ambos jugadores se encuentran, cada  uno con balón, en las esquinas  opuestas. A la señal del entrenador  deben correr sin el balón alrededor  del cuadrado. El 1º que llegue a su  balón ataca, el otro defiende.;REGATE;5x5;10;BALONES , CHINOS;
TÉCNICA INDIVIDUAL;PREBENJAMIN , SALA;REGATE  (la jaula);Jugadores divididos en grupos de 5. Todos con balón menos uno que estará  en el centro. Los atacantes con balón estarán fuera de la “jaula” separados hacia atrás  unos 5 mts aprox. El entrenador llamará por su nombre a un atacante para que intente cruzar la  “jaula” hasta salir con el balón controlado por su línea de fondo;;REGATE;10x10;10;BALONES , CHINOS;
FÚTBOL;SENIOR , JUVENIL , CADETE , INFANTIL , ALEVIN , BENJAMIN , PREBENJAMIN , SALA;PARTIDO;Partido con las normas originales de cada categoría;;BUSCAR SUPERIORIDADES;Campo entero;30;BALONES , PETOS;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;PORTERO PRISIONERO;Delimitaremos dos campos de las mismas dimensiones, y dividiremos a los alumnos en dos grupos.  El objetivo es que un equipo consiga, mediante saques con la mano, el mayor número de botes del balón en campo contrario.  El equipo rival, deberá, mediante blocaje, evitar que el balón toque el suelo dentro de su campo.;Según la edad y el nivel de los alumnos, podemos introducir objetos en el campo, como picas, vallas…;SAQUE CON LA MANO;15x15;10;BALONES , CHINOS;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;FUTRUGBY (1);Delimitar un campo de 15x5 aproximadamente.  Se trata de jugar al rugby pero con cambios sustanciales para no provocar lesiones y sirva como ejercicio introductorio. No se podrán realizar placajes.  Sólo podremos recuperar el balón interceptando un pase. Estos se podrán realizar con la mano (hacia atrás) y con el pie (hacia adelante).  Para conseguir punto se deberá plantar el balón al final del campo contrario.;Según edad y nivel de los alumnos, obligación de pasar el balón con la mano hacia atrás por debajo de la pierna, o no poder repetir pase al mismo compañero…;JUEGO AEREO;15x5;10;BALONES , CHINOS;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;FUTRUGBY (2);Delimitamos dos campos de 6x6 m con unas picas y una cinta para simular una red.  Se trata de jugar al Voley y tener flexibilidad con el último pase, para poder realizar una prolongación.  Los 3 toques serán obligados en cada campo.;Podemos colocar unas pequeñas vallas a los lados del campo, y cada vez que se pase el balón a campo contrario, habrá que saltar las vallas;DESVIOS;6x6;10;BALONES , CHINOS , PICAS , CINTA;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;CALENTAMIENTO (1);En esta tarea entran en juego 3 porteros y con ellos trabajaremos el juego con el pie, saque con la mano y el blocaje con caída lateral. También, en la última acción participa el entrenador de porteros lanzando un balón a media altura. 1. Uno de los porteros golpea el balón tenso a media altura para blocaje del segundo portero. 2 y 3. Tras el blocaje realiza un saque con la mano a la esquina opuesta hacia el tercer compañero. Y desplazamiento al cono. 4 y 5. Control y pase al cono. El segundo portero realiza un desplazamiento para recibir el pase y devolver el balón. 6 y 7. Cambio de dirección en el desplazamiento y blocaje a media altura con caída lateral.;;CAIDAS;6x6;10;BALONES , CHINOS;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;CALENTAMIENTO (2);De nuevo, los 3 porteros participan activamente en el trabajo propuesto. Siempre es positivo el trabajo grupal, para que todos los porteros formen parte del ejercicio, sin perder la concentración en la tarea. 1. El portero P1 inicia el ejercicio con un saque con la mano raso al portero P2. 2. P2 controla y golpea al portero P3. Este realiza un blocaje frontal. 3 y 4. P3 golpea el balón al entrenador de porteros e inicia la carrera al primero cono. 5 y 6. El EdP lanza balón con bote  para blocaje con caída, tras el blocaje, le devuelve el balón con la mano. 7. Desplazamiento para colocarse en portería P2 8 y 9. El EdP deja el balón para un golpeo de P3 a P2;;BLOCAJES;6x6;10;BALONES , CHINOS;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;JUEGO CALENTAMIENTO (1);Formamos dos cuadrados de 6 x 6 metros y dividimos a los porteros en 3 grupos.  Dentro del CAMPO 1, se sitúan dos equipos con un balón, y en el CAMPO 2 se sitúa el tercer equipo con un balón.  El ejercicio comienza en el CAMPO 1 y consiste en tener la posesión del balón y llegar a realizar 10 pases con la mano entre los miembros del mismo equipo.  El equipo que lo consigue se queda con el balón en su campo y el otro equipo pasa al CAMPO 2 para intentar recuperar el balón del grupo que no ha participado todavía, y así sucesivamente.  El equipo que no está participando en la posesión, formará un triangulo y hará ejercicio de blocaje.;;BLOCAJES;6x6;10;BALONES , CHINOS;
PORTEROS;INFANTIL , ALEVIN , BENJAMIN;JUEGO CALENTAMIENTO (2);Montamos un cuadrado de 6 x 6 metros e incorporamos un cono cada 3 metros como indica el dibujo.  Se colocará un portero en el cono y un compañero con balón enfrente de él. Cuando el entrenador indique, y todos a la vez, se debe comenzar el ejercicio.  El compañero golpea un balón para realizar un blocaje frontal, el portero devuelve el balón y rápidamente, realiza un movimiento rodeando en cono para recibir un disparo desde el perfil lateral derecho. Se trata de que los cuatro porteros realicen el ejercicio a la misma velocidad y ritmo para no chocar unos con otros.  Terminará el ejercicio cuando complete cada uno las cuatro postas de blocaje con sus cuatro balones laterales.;;BLOCAJES;6x6;10;BALONES , CHINOS;
